day_id,user_id,event_id,resource,routine,assistance,outcome,duration_min,profile
D008,U-0064,565,biceps_curl,pull,False,completed,7.873,intense
D008,U-0072,566,shoulder_press,push,False,completed,9.967,flexible
D008,U-0070,567,lat_pulldown,pull,False,completed,9.639,intense
D008,U-0066,570,chest_fly,upper,False,completed,13.928,intense
D008,U-0065,571,biceps_curl,upper,False,completed,3.795,standard
D008,U-0073,574,shoulder_press,upper,True,completed,6.542,flexible
D008,U-0069,576,lat_pulldown,pull,False,completed,6.195,flexible
D008,U-0064,577,cable,pull,False,completed,10.231,intense
D008,U-0072,583,chest_fly,push,False,completed,7.552,flexible
D008,U-0075,589,leg_press,legs,False,completed,9.749,intense
D008,U-0070,590,biceps_curl,pull,False,completed,8.221,intense
D008,U-0074,593,leg_press,full_body,True,completed,19.253,intense
D008,U-0076,594,chest_press,full_body,False,completed,5.069,flexible
D008,U-0073,599,seated_row,upper,False,completed,13.242,flexible
D008,U-0070,607,cable,pull,False,completed,13.046,intense
D008,U-0078,608,seated_row,upper,True,completed,8.152,flexible
D008,U-0076,609,lat_pulldown,full_body,False,completed,9.47,flexible
D008,U-0074,610,chest_press,full_body,False,completed,6.985,intense
D008,U-0077,611,chest_press,upper,False,completed,18.776,intense
D008,U-0066,612,lat_pulldown,upper,False,completed,11.384,intense
D008,U-0073,617,lat_pulldown,upper,True,completed,7.148,flexible
D008,U-0076,619,seated_row,full_body,False,completed,10.698,flexible
D008,U-0079,621,chest_fly,push,False,completed,3.283,express
D008,U-0075,622,leg_curl,legs,False,completed,7.542,intense
D008,U-0078,625,shoulder_press,upper,False,completed,9.213,flexible
D008,U-0079,627,shoulder_press,push,False,completed,4.5,express
D008,U-0082,631,leg_press,full_body,False,completed,12.591,standard
D008,U-0074,635,lat_pulldown,full_body,False,completed,12.803,intense
D008,U-0083,636,chest_press,full_body,False,completed,5.47,express
D008,U-0080,640,chest_press,push,False,completed,14.83,intense
D008,U-0078,641,chest_fly,upper,False,completed,7.536,flexible
D008,U-0077,642,shoulder_press,upper,False,completed,15.58,intense
D008,U-0084,644,leg_press,full_body,False,completed,7.571,standard
D008,U-0083,645,seated_row,full_body,False,completed,5.154,express
D008,U-0066,646,seated_row,upper,False,completed,11.238,intense
D008,U-0082,648,shoulder_press,full_body,False,completed,9.891,standard
D008,U-0074,650,leg_curl,full_body,False,completed,11.24,intense
D008,U-0075,657,leg_extension,legs,False,completed,12.146,intense
D008,U-0078,659,lat_pulldown,upper,False,completed,5.226,flexible
D008,U-0083,661,leg_extension,full_body,False,completed,4.199,express
D008,U-0086,663,leg_press,legs,False,completed,11.883,standard
D008,U-0085,668,chest_press,push,False,completed,11.511,intense
D008,U-0081,669,chest_press,push,False,completed,6.184,intense
D008,U-0080,670,shoulder_press,push,False,completed,17.91,intense
D008,U-0082,672,seated_row,full_body,False,completed,10.677,standard
D008,U-0084,680,chest_fly,full_body,False,completed,4.814,standard
D008,U-0083,681,leg_curl,full_body,False,completed,4.625,express
D008,U-0091,685,biceps_curl,upper,False,completed,4.769,flexible
D008,U-0088,686,shoulder_press,upper,False,completed,6.35,standard
D008,U-0077,688,lat_pulldown,upper,False,completed,11.302,intense
D008,U-0092,690,seated_row,pull,False,completed,11.525,intense
D008,U-0084,693,lat_pulldown,full_body,False,completed,4.102,standard
D008,U-0087,695,shoulder_press,push,False,completed,11.296,standard
D008,U-0082,696,leg_curl,full_body,False,completed,6.964,standard
D008,U-0088,697,seated_row,upper,False,completed,9.404,standard
D008,U-0089,698,leg_press,legs,False,completed,17.23,intense
D008,U-0086,699,leg_extension,legs,False,completed,9.359,standard
D008,U-0091,703,chest_press,upper,False,completed,10.997,flexible
D008,U-0085,706,shoulder_press,push,False,completed,9.733,intense
D008,U-0080,709,chest_fly,push,False,completed,11.133,intense
D008,U-0093,712,biceps_curl,pull,False,completed,3.639,express
D008,U-0095,713,lat_pulldown,pull,False,completed,8.131,standard
D008,U-0090,714,chest_press,push,False,completed,15.423,intense
D008,U-0096,715,biceps_curl,pull,False,completed,5.224,flexible
D008,U-0084,716,leg_extension,full_body,False,completed,6.536,standard
D008,U-0094,722,shoulder_press,upper,False,completed,4.81,express
D008,U-0097,723,lat_pulldown,pull,False,completed,7.502,standard
D008,U-0093,725,seated_row,pull,False,completed,5.056,express
D008,U-0086,728,leg_curl,legs,True,completed,6.435,standard
D008,U-0077,731,seated_row,upper,False,completed,8.948,intense
D008,U-0081,732,shoulder_press,push,False,completed,9.383,intense
D008,U-0096,735,cable,pull,True,completed,5.91,flexible
D008,U-0089,738,leg_curl,legs,False,completed,11.305,intense
D008,U-0099,743,chest_press,push,True,completed,5.316,express
D008,U-0091,744,shoulder_press,upper,False,completed,9.134,flexible
D008,U-0093,746,cable,pull,False,completed,5.392,express
D008,U-0092,747,lat_pulldown,pull,False,completed,14.795,intense
D008,U-0095,748,seated_row,pull,False,completed,5.579,standard
D008,U-0100,751,leg_press,legs,False,completed,12.651,intense
D008,U-0088,755,biceps_curl,upper,False,completed,6.311,standard
D008,U-0085,758,chest_fly,push,False,completed,4.654,intense
D008,U-0098,759,lat_pulldown,pull,False,completed,9.034,standard
D008,U-0087,764,chest_press,push,False,completed,9.921,standard
D008,U-0091,772,seated_row,upper,False,completed,6.682,flexible
D008,U-0097,774,seated_row,pull,False,completed,4.595,standard
D008,U-0089,778,leg_extension,legs,False,completed,9.33,intense
D008,U-0099,782,shoulder_press,push,False,completed,4.986,express
D008,U-0103,783,leg_press,legs,False,completed,24.107,intense
D008,U-0095,784,biceps_curl,pull,False,completed,4.956,standard
D008,U-0102,785,leg_extension,legs,False,completed,6.211,flexible
D008,U-0077,786,cable,upper,False,completed,14.883,intense
D008,U-0096,787,lat_pulldown,pull,False,completed,7.236,flexible
D008,U-0104,788,lat_pulldown,pull,False,completed,5.182,express
D008,U-0092,791,biceps_curl,pull,False,completed,6.446,intense
D008,U-0090,792,shoulder_press,push,False,completed,11.202,intense
D008,U-0088,793,chest_fly,upper,False,completed,9.771,standard
D008,U-0085,795,cable,push,False,completed,7.813,intense
D008,U-0101,799,seated_row,pull,False,completed,16.156,intense
D008,U-0105,800,biceps_curl,upper,False,completed,5.977,flexible
D008,U-0098,801,seated_row,pull,False,completed,7.201,standard
D008,U-0100,803,leg_curl,legs,False,completed,11.984,intense
D008,U-0102,806,leg_press,legs,False,completed,7.974,flexible
D008,U-0107,811,lat_pulldown,pull,True,completed,9.937,flexible
D008,U-0106,812,chest_press,push,False,completed,5.37,standard
D008,U-0097,814,biceps_curl,pull,False,completed,6.921,standard
D008,U-0105,815,chest_press,upper,False,completed,6.187,flexible
D008,U-0081,816,chest_fly,push,False,completed,9.431,intense
D008,U-0108,824,lat_pulldown,pull,False,completed,3.117,express
D008,U-0089,825,cable,legs,False,completed,12.034,intense
D008,U-0107,831,biceps_curl,pull,False,completed,3.764,flexible
D008,U-0109,832,shoulder_press,push,False,completed,7.138,flexible
D008,U-0104,833,seated_row,pull,False,completed,4.629,express
D008,U-0101,834,lat_pulldown,pull,False,completed,11.051,intense
D008,U-0108,839,biceps_curl,pull,False,completed,3.432,express
D008,U-0103,840,leg_curl,legs,False,completed,9.671,intense
D008,U-0090,841,chest_fly,push,False,completed,8.171,intense
D008,U-0112,843,seated_row,upper,False,completed,10.255,flexible
D008,U-0106,847,shoulder_press,push,False,completed,8.652,standard
D008,U-0100,849,leg_extension,legs,False,completed,8.451,intense
D008,U-0110,850,leg_press,legs,False,completed,6.518,standard
D008,U-0107,852,seated_row,pull,False,completed,7.01,flexible
D008,U-0098,853,biceps_curl,pull,False,completed,7.156,standard
D008,U-0109,857,cable,push,False,completed,9.047,flexible
D008,U-0102,858,leg_curl,legs,False,completed,12.285,flexible
D008,U-0114,864,leg_press,full_body,False,completed,9.475,standard
D008,U-0105,866,shoulder_press,upper,False,completed,10.324,flexible
D008,U-0116,868,chest_press,full_body,False,completed,4.546,flexible
D008,U-0092,869,cable,pull,False,completed,10.797,intense
D008,U-0113,870,shoulder_press,upper,False,completed,6.188,standard
D008,U-0117,872,chest_press,upper,False,completed,8.837,standard
D008,U-0106,874,chest_fly,push,False,completed,4.975,standard
D008,U-0111,879,leg_press,legs,False,completed,13.199,intense
D008,U-0110,880,leg_extension,legs,False,completed,7.904,standard
D008,U-0101,886,biceps_curl,pull,False,completed,7.757,intense
D008,U-0090,887,cable,push,False,completed,10.738,intense
D008,U-0115,889,seated_row,pull,False,completed,10.725,intense
D008,U-0112,890,lat_pulldown,upper,False,completed,5.269,flexible
D008,U-0109,893,chest_fly,push,False,completed,8.45,flexible
D008,U-0103,894,leg_extension,legs,True,completed,11.104,intense
D008,U-0119,897,chest_press,push,False,completed,9.567,flexible
D008,U-0120,899,shoulder_press,upper,False,completed,3.979,express
D008,U-0116,900,leg_curl,full_body,False,completed,7.391,flexible
D008,U-0113,902,seated_row,upper,False,completed,6.835,standard
D008,U-0121,906,lat_pulldown,upper,False,completed,6.104,flexible
D008,U-0110,907,leg_curl,legs,False,completed,8.014,standard
D008,U-0109,908,chest_press,push,False,completed,8.341,flexible
D008,U-0105,910,seated_row,upper,False,completed,6.77,flexible
D008,U-0113,913,chest_fly,upper,False,completed,5.807,standard
D008,U-0122,915,chest_press,upper,False,completed,10.57,standard
D008,U-0119,916,shoulder_press,push,False,completed,10.044,flexible
D008,U-0116,917,leg_press,full_body,False,completed,6.964,flexible
D008,U-0117,918,lat_pulldown,upper,False,completed,8.873,standard
D008,U-0121,919,shoulder_press,upper,False,completed,7.106,flexible
D008,U-0115,920,lat_pulldown,pull,False,completed,11.049,intense
D008,U-0120,923,seated_row,upper,False,completed,4.637,express
D008,U-0111,925,leg_curl,legs,False,completed,7.857,intense
D008,U-0118,927,chest_press,full_body,False,completed,9.395,standard
D008,U-0113,932,biceps_curl,upper,True,completed,4.293,standard
D008,U-0123,934,shoulder_press,upper,False,completed,7.489,standard
D008,U-0119,939,chest_fly,push,True,completed,7.68,flexible
D008,U-0124,947,chest_press,push,False,completed,7.406,standard
D008,U-0116,948,seated_row,full_body,False,completed,4.872,flexible
D008,U-0114,951,lat_pulldown,full_body,True,completed,5.346,standard
D008,U-0121,952,seated_row,upper,False,completed,4.64,flexible
D008,U-0120,954,chest_fly,upper,False,completed,3.024,express
D008,U-0112,955,shoulder_press,upper,True,completed,7.593,flexible
D008,U-0125,959,chest_press,push,False,completed,5.558,flexible
D008,U-0111,961,leg_extension,legs,False,completed,9.614,intense
D008,U-0117,962,shoulder_press,upper,False,completed,5.442,standard
D008,U-0115,968,biceps_curl,pull,False,completed,10.537,intense
D008,U-0122,969,shoulder_press,upper,False,completed,5.791,standard
D008,U-0118,970,lat_pulldown,full_body,False,completed,8.564,standard
D008,U-0126,972,seated_row,pull,False,completed,14.337,intense
D008,U-0127,973,chest_press,push,False,completed,13.708,intense
D008,U-0114,974,leg_curl,full_body,False,completed,6.466,standard
D008,U-0112,977,chest_press,upper,False,completed,9.574,flexible
D008,U-0125,978,chest_fly,push,False,completed,9.002,flexible
D008,U-0129,979,leg_extension,full_body,False,completed,6.711,standard
D008,U-0131,987,leg_press,legs,False,completed,8.38,standard
D008,U-0117,988,seated_row,upper,False,completed,7.058,standard
D008,U-0128,990,shoulder_press,upper,False,completed,5.357,standard
D008,U-0115,992,cable,pull,False,completed,10.565,intense
D008,U-0126,993,lat_pulldown,pull,False,completed,6.191,intense
D008,U-0123,994,chest_fly,upper,False,completed,7.254,standard
D008,U-0130,996,leg_press,legs,False,completed,10.395,intense
D008,U-0111,997,cable,legs,False,completed,8.384,intense
D008,U-0127,998,shoulder_press,push,False,completed,16.81,intense
D008,U-0114,1001,chest_press,full_body,False,completed,5.315,standard
D008,U-0133,1003,leg_extension,full_body,False,completed,5.073,flexible
D008,U-0128,1005,seated_row,upper,False,completed,9.792,standard
D008,U-0122,1009,seated_row,upper,True,completed,8.807,standard
D008,U-0125,1011,shoulder_press,push,False,completed,8.525,flexible
D008,U-0134,1016,leg_press,full_body,False,completed,14.598,intense
D008,U-0131,1017,leg_extension,legs,False,completed,5.172,standard
D008,U-0129,1018,lat_pulldown,full_body,False,completed,7.453,standard
D008,U-0136,1019,leg_curl,legs,False,completed,5.615,flexible
D008,U-0135,1021,chest_fly,upper,False,completed,4.523,flexible
D008,U-0133,1027,lat_pulldown,full_body,True,completed,9.679,flexible
D008,U-0126,1030,biceps_curl,pull,False,completed,6.174,intense
D008,U-0137,1034,chest_press,push,False,completed,5.818,standard
D008,U-0124,1040,shoulder_press,push,False,completed,8.992,standard
D008,U-0123,1041,seated_row,upper,False,completed,8.508,standard
D008,U-0139,1047,cable,push,True,completed,13.399,flexible
D008,U-0127,1048,chest_fly,push,False,completed,7.423,intense
D008,U-0135,1049,seated_row,upper,False,completed,8.486,flexible
D008,U-0141,1052,leg_extension,legs,False,completed,4.729,flexible
D008,U-0130,1054,leg_curl,legs,False,completed,6.027,intense
D008,U-0123,1061,lat_pulldown,upper,False,completed,8.044,standard
D008,U-0136,1063,cable,legs,False,completed,6.69,flexible
D008,U-0132,1065,leg_press,legs,True,completed,12.628,intense
D008,U-0137,1066,shoulder_press,push,False,completed,6.067,standard
D008,U-0139,1067,shoulder_press,push,False,completed,9.243,flexible
D008,U-0128,1068,biceps_curl,upper,False,completed,4.378,standard
D008,U-0138,1072,lat_pulldown,pull,False,completed,9.653,standard
D008,U-0140,1073,leg_extension,legs,True,completed,6.778,flexible
D008,U-0142,1075,leg_extension,legs,False,completed,6.532,flexible
D008,U-0141,1076,leg_curl,legs,False,completed,6.387,flexible
D008,U-0133,1077,cable,full_body,False,completed,10.873,flexible
D008,U-0134,1079,chest_press,full_body,False,completed,14.527,intense
D008,U-0124,1080,chest_fly,push,False,completed,5.941,standard
D008,U-0131,1084,leg_curl,legs,False,completed,7.364,standard
D008,U-0143,1092,leg_extension,full_body,False,completed,4.855,standard
D008,U-0144,1094,shoulder_press,upper,False,completed,8.768,standard
D008,U-0135,1095,cable,upper,False,completed,8.366,flexible
D008,U-0128,1097,cable,upper,False,completed,5.793,standard
D008,U-0145,1100,chest_press,upper,False,completed,3.74,express
D008,U-0129,1103,seated_row,full_body,True,completed,9.636,standard
D008,U-0138,1106,seated_row,pull,False,completed,6.578,standard
D008,U-0137,1107,chest_fly,push,False,completed,6.426,standard
D008,U-0132,1112,leg_curl,legs,False,completed,13.463,intense
D008,U-0148,1113,shoulder_press,upper,False,completed,4.851,standard
D008,U-0130,1115,leg_extension,legs,False,completed,12.846,intense
D008,U-0142,1118,leg_press,legs,True,completed,6.579,flexible
D008,U-0146,1119,chest_press,push,False,completed,7.08,standard
D008,U-0138,1123,biceps_curl,pull,False,completed,4.214,standard
D008,U-0124,1124,cable,push,False,completed,3.579,standard
D008,U-0135,1125,lat_pulldown,upper,False,completed,8.941,flexible
D008,U-0136,1128,leg_extension,legs,False,completed,13.612,flexible
D008,U-0144,1131,lat_pulldown,upper,False,completed,8.634,standard
D008,U-0139,1135,chest_press,push,False,completed,7.698,flexible
D008,U-0150,1137,shoulder_press,push,False,completed,7.817,flexible
D008,U-0145,1139,seated_row,upper,False,completed,5.206,express
D008,U-0133,1140,leg_press,full_body,True,completed,8.09,flexible
D008,U-0129,1141,cable,full_body,False,completed,9.349,standard
D008,U-0128,1147,chest_fly,upper,False,completed,6.991,standard
D008,U-0151,1152,chest_press,upper,False,completed,9.21,standard
D008,U-0143,1155,biceps_curl,full_body,False,completed,4.513,standard
D008,U-0148,1156,seated_row,upper,False,completed,10.368,standard
D008,U-0134,1161,lat_pulldown,full_body,False,completed,13.453,intense
D008,U-0153,1162,biceps_curl,pull,False,completed,5.886,flexible
D008,U-0154,1164,leg_press,legs,False,completed,4.732,express
D008,U-0140,1165,leg_curl,legs,True,completed,8.545,flexible
