day_id,user_id,event_id,routine,profile,outcome,duration_min
D039,U-0290,2265,legs,express,completed,10.16
D039,U-0287,2287,pull,standard,completed,23.161
D039,U-0299,2496,pull,intense,completed,25.831
D039,U-0307,2526,pull,standard,completed,24.085
D039,U-0318,2551,legs,flexible,completed,24.764
D039,U-0302,2572,push,intense,completed,29.618
D039,U-0319,2630,pull,intense,completed,22.87
D039,U-0328,2689,full_body,standard,completed,16.57
D039,U-0352,2780,full_body,standard,completed,14.231
D039,U-0344,2805,pull,intense,completed,31.076
D039,U-0359,2818,upper,flexible,completed,15.471
D039,U-0360,2849,pull,standard,completed,23.827
D039,U-0374,2864,pull,express,completed,9.438
D039,U-0373,2968,pull,intense,completed,27.569
D039,U-0369,2982,legs,intense,completed,9.827
D039,U-0392,3000,pull,standard,completed,18.3
D039,U-0377,3023,full_body,standard,completed,16.697
D040,U-0003,97,upper,standard,completed,20.803
D040,U-0005,119,full_body,flexible,completed,18.493
D040,U-0011,162,full_body,flexible,completed,14.421
D040,U-0012,173,upper,flexible,completed,26.886
D040,U-0025,220,pull,express,completed,8.394
D040,U-0013,221,upper,standard,completed,24.473
D040,U-0027,242,upper,express,completed,8.293
D040,U-0026,255,push,standard,completed,22.203
D040,U-0030,269,pull,standard,completed,22.267
D040,U-0037,306,legs,flexible,completed,15.525
D040,U-0024,353,push,intense,completed,21.669
D040,U-0041,393,pull,standard,completed,12.645
D040,U-0039,437,full_body,intense,completed,21.693
D040,U-0050,483,upper,standard,completed,28.0
D040,U-0057,521,legs,intense,completed,28.829
D040,U-0055,526,legs,standard,completed,18.198
D040,U-0071,618,full_body,express,completed,9.787
D040,U-0072,647,pull,standard,completed,18.323
D040,U-0076,702,push,intense,completed,28.941
D040,U-0105,897,push,standard,completed,20.772
D040,U-0097,903,pull,standard,completed,13.282
D040,U-0090,930,upper,intense,completed,21.011
D040,U-0123,1021,legs,flexible,completed,14.415
D040,U-0116,1050,legs,standard,completed,19.004
D040,U-0125,1074,full_body,standard,completed,26.664
D040,U-0130,1109,upper,intense,completed,20.192
D040,U-0136,1120,full_body,flexible,completed,10.189
D040,U-0126,1123,full_body,standard,completed,13.796
D040,U-0124,1132,push,intense,completed,27.641
D040,U-0140,1218,upper,standard,completed,24.685
D040,U-0158,1246,pull,express,completed,7.557
D040,U-0148,1266,pull,intense,completed,36.705
D040,U-0151,1282,push,flexible,completed,11.314
D040,U-0154,1290,legs,flexible,completed,15.576
D040,U-0149,1302,upper,standard,completed,28.0
D040,U-0146,1328,upper,intense,completed,25.308
D040,U-0161,1340,full_body,flexible,completed,17.322
D040,U-0174,1402,push,express,completed,8.099
D040,U-0170,1446,pull,intense,completed_failed,18.744
D040,U-0173,1458,pull,flexible,completed,12.592
D040,U-0176,1471,legs,intense,completed,25.159
D040,U-0179,1503,pull,standard,completed,12.458
D040,U-0183,1507,legs,standard,completed,14.183
D040,U-0193,1568,pull,express,completed,9.142
D040,U-0190,1599,pull,standard,completed,9.951
D040,U-0194,1628,legs,flexible,completed,9.758
D040,U-0184,1643,push,intense,completed,23.616
D040,U-0198,1697,upper,flexible,completed,13.855
D040,U-0199,1754,legs,intense,completed,25.464
D040,U-0209,1780,legs,flexible,completed,23.482
D040,U-0210,1786,pull,flexible,completed,14.117
D040,U-0211,1851,legs,intense,completed,14.204
D040,U-0237,1917,pull,flexible,completed,10.499
D040,U-0223,1961,pull,intense,completed,34.248
D040,U-0230,1985,pull,flexible,completed,16.46
D040,U-0235,1986,legs,standard,completed,20.081
D040,U-0270,2139,upper,flexible,completed,24.958
D040,U-0272,2151,pull,standard,completed,15.635
D040,U-0284,2265,push,intense,completed,13.473
D040,U-0289,2297,push,flexible,completed,19.773
D040,U-0293,2393,full_body,intense,completed,10.065
D040,U-0297,2440,push,standard,completed,19.097
D040,U-0317,2451,legs,flexible,completed,20.953
D040,U-0309,2478,legs,intense,completed,33.595
D040,U-0313,2492,legs,flexible,completed,20.928
D040,U-0325,2546,push,flexible,completed,15.795
D040,U-0335,2660,pull,standard,completed,28.0
D040,U-0337,2735,upper,flexible,completed,14.795
D040,U-0328,2742,legs,intense,completed,50.544
D040,U-0354,2802,legs,standard,completed,21.662
D040,U-0352,2812,upper,flexible,completed,25.461
D040,U-0386,3002,pull,intense,completed,16.364
